Date,Open,Close,High,Low,Turnover
2019-01-02,0.06131479140328691,0.06785934608266503,0.061596480201131426,0.08185705558949302,0.1073800954908689
2019-01-03,0.03539823008849554,0.059222702035780346,0.03771213073538655,0.07330482590103848,0.17582062488887196
2019-01-04,0.022756005056889978,0.04503392967304141,0.022627278441231892,0.05803298717165547,0.28667079251027805
2019-01-07,0.03223767383059415,0.066625539790253,0.03834066624764295,0.07330482590103848,0.19488804022535958
2019-01-08,0.0398230088495576,0.06292412091301676,0.039597737272155945,0.07697006719609038,0.14213987888550333
2019-01-09,0.03729456384323645,0.07958050586057992,0.05216844751728479,0.08185705558949302,0.15084772058350385
2019-01-10,0.048040455120101105,0.07711289327575571,0.04902576995600258,0.0885766646304215,0.02305395334597173
2019-01-11,0.054361567635903885,0.08574953732264039,0.05971087366436203,0.09651802076970074,0.1363556406538022
2019-01-14,0.05625790139064479,0.07958050586057992,0.055939660590823406,0.09163103237629812,0.06005680635771748
2019-01-15,0.051201011378002495,0.08760024676125859,0.06033940917661843,0.09529627367135,0.1585862396493936
2019-01-16,0.05878634639696594,0.0863664404688464,0.05908233815210562,0.09896151496640189,0.211209916393985
2019-01-17,0.05815423514538552,0.0863664404688464,0.061596480201131426,0.09651802076970074,0.13133311533182962
2019-01-18,0.06005056890012642,0.09130166563849483,0.06411062225015705,0.09957238851557736,0.10604564737317024
2019-01-21,0.06763590391908969,0.0980876002467613,0.07165304839723446,0.10995723885155774,0.13987068711280373
2019-01-22,0.04298356510745899,0.06785934608266503,0.042740414833438156,0.08002443494196698,0.1108920631900384
2019-01-23,0.03792667509481669,0.06354102405922278,0.03771213073538655,0.07819181429444112,0.07497632319051327
2019-01-24,0.03729456384323645,0.06785934608266503,0.039597737272155945,0.0794135613927917,0.03255328701670287
2019-01-25,0.045512010113779956,0.07958050586057992,0.05153991200502821,0.08918753817959679,0.08992833251240542
2019-01-28,0.05246523388116316,0.08143121529919814,0.055939660590823406,0.09529627367135,0.038301301674468394
2019-01-29,0.044247787610619475,0.07341147439851947,0.044626021370207374,0.08491142333536962,0.04640315585262877
2019-01-30,0.044247787610619475,0.07156076495990127,0.04588309239472037,0.08491142333536962,0.05873973023608452
2019-02-11,0.05499367888748413,0.08143121529919814,0.058453802639849214,0.09285277947464868,0.07995775461538873
2019-02-12,0.05499367888748413,0.08760024676125859,0.05971087366436203,0.09896151496640189,0.07360549481394262
2019-02-13,0.06257901390644757,0.08574953732264039,0.062225015713387836,0.09957238851557736,0.04353331019465727
2019-02-14,0.056890012642225034,0.08266502159161015,0.05971087366436203,0.09773976786805132,0.03573752159451131
2019-02-15,0.054361567635903885,0.08019740900678594,0.05782526712759263,0.09346365302382414,0.033659367236309745
2019-02-18,0.056890012642225034,0.08760024676125859,0.061596480201131426,0.10079413561392793,0.08030099934711529
2019-02-19,0.05941845764854618,0.08574953732264039,0.05908233815210562,0.10079413561392793,0.02411823855297509
2019-02-20,0.06194690265486733,0.09623689080814309,0.06913890634820867,0.10568112400733055,0.5008486637276531
2019-02-21,0.06826801517067012,0.10549043800123377,0.0766813324952859,0.11178985949908377,0.26558909870243447
2019-02-22,0.07522123893805314,0.10363972856261575,0.07479572595851668,0.11301160659743434,0.131731693051333
2019-02-25,0.08027812895069526,0.1104256631708822,0.08485229415461973,0.12278558338423944,0.2790899331990672
2019-02-26,0.08407079646017707,0.11289327575570643,0.08548082966687613,0.12278558338423944,0.22599446065754716
2019-02-27,0.08470290771175731,0.11227637260950042,0.08422375864236331,0.12339645693341472,0.1797100652432862
2019-03-04,0.0828065739570164,0.10363972856261575,0.08233815210559392,0.11545510079413565,0.11068835254254755
2019-03-05,0.07079646017699108,0.10117211597779152,0.07416719044626027,0.11240073304825905,0.12412317428713911
2019-03-06,0.07395701643489247,0.10363972856261575,0.0760527969830295,0.11606597434331094,0.27980171974300067
2019-03-07,0.0745891276864729,0.0999383096853795,0.0760527969830295,0.11423335369578491,0.258870810394495
2019-03-08,0.06573957016434896,0.09191856878470084,0.06725329981143927,0.10445937690897981,0.13165963662412586
2019-03-11,0.06131479140328691,0.09376927822331904,0.06473915776241364,0.10323762981062924,0.051166643489394543
2019-03-12,0.07395701643489247,0.10734114743985199,0.0810810810810811,0.11667684789248622,0.19347012029032992
2019-03-13,0.07648546144121363,0.10549043800123377,0.07793840351979889,0.11667684789248622,0.1362533446288813
2019-03-14,0.07964601769911502,0.10487353485502776,0.0804525455688247,0.11850946854001226,0.06097924310514016
2019-03-15,0.08027812895069526,0.11165946946329423,0.08422375864236331,0.12095296273671358,0.15779073138557242
2019-03-18,0.08533501896333755,0.11782850092535468,0.08925204274041475,0.12706169822846677,0.17010585064285474
2019-03-19,0.08975979772439943,0.1215299198025911,0.09302325581395354,0.12950519242516792,0.11460748984912375
2019-03-20,0.09292035398230082,0.12276372609500312,0.09490886235072277,0.13378130726939527,0.16565020150390874
2019-03-21,0.09860935524652335,0.13078346699568177,0.10245128849780018,0.1392791692119732,0.15868766577541457
2019-03-22,0.10745891276864729,0.13325107958050583,0.10936517913262102,0.14416615760537566,0.09035232928863705
2019-03-25,0.08975979772439943,0.11844540407156087,0.09239472030169696,0.13133781307269396,0.08997062376008591
2019-03-26,0.09481668773704173,0.12461443553362134,0.09679446888749217,0.13622480146609658,0.02329998439644136
2019-03-27,0.09418457648546148,0.12276372609500312,0.09679446888749217,0.13378130726939527,0.021017381583200455
2019-03-28,0.09228824273072057,0.12276372609500312,0.09553739786297917,0.13317043372022,0.03436210512600001
2019-03-29,0.09734513274336287,0.13078346699568177,0.10245128849780018,0.13439218081857057,0.07013501926927809
2019-04-01,0.11378002528445007,0.1394201110425663,0.11816467630421124,0.15088576664630415,0.1570553962857144
2019-04-02,0.11504424778761056,0.1431215299198027,0.11879321181646765,0.15699450213805735,0.07044785363654378
2019-04-03,0.11883691529709237,0.1431215299198027,0.11879321181646765,0.1551618814905315,0.09044142014512292
2019-04-08,0.12389380530973448,0.1523750771128934,0.12570710245128847,0.16432498472816132,0.10938456746856157
2019-04-09,0.1257901390644754,0.15854410857495385,0.13073538654934008,0.16615760537568716,0.22709763010737402
2019-04-10,0.1276864728192161,0.15977791486736587,0.1326209930861093,0.16921197312156377,0.15642090420591165
2019-04-11,0.1308470290771175,0.1554595928439236,0.1326209930861093,0.16676847892486263,0.1144831387335579
2019-04-12,0.12831858407079655,0.15484268969771742,0.1294783155248271,0.1679902260232132,0.10187430443961916
2019-04-15,0.13463969658659933,0.1640962368908081,0.13827781269641734,0.1747098350641417,0.10587138238693707
2019-04-16,0.1371681415929203,0.16718075262183835,0.14016341923318673,0.1777642028100183,0.10756244839484932
2019-04-17,0.14285714285714282,0.17520049352251701,0.14959145191703335,0.1838729383017715,0.36039926595907806
2019-04-18,0.1504424778761063,0.174583590376311,0.1552482715273412,0.18570555894929755,0.32166779570856785
2019-04-19,0.15486725663716816,0.175817396668723,0.1571338780641106,0.18875992669517414,0.18722179615224643
2019-04-22,0.15170670037926676,0.174583590376311,0.152105593966059,0.18814905314599886,0.02846752599040438
2019-04-23,0.14791403286978513,0.17890191239975325,0.15336266499057197,0.18692730604764812,0.0801072284746513
2019-04-24,0.15676359039190907,0.18075262183837146,0.157762413576367,0.19120342089187548,0.03255794988107516
2019-04-25,0.15297092288242725,0.18322023442319568,0.1565053425518542,0.19242516799022605,0.03950645953106893
2019-04-26,0.1491782553729456,0.17149907464528077,0.14833438089252038,0.18265119120342094,0.04359819144345538
2019-04-29,0.14664981036662447,0.175817396668723,0.15021998742928977,0.18631643249847282,0.03307512262725401
2019-04-30,0.1491782553729456,0.175817396668723,0.14959145191703335,0.18509468540012225,0.034464883105851774
2019-05-02,0.1510745891276865,0.17828500925354723,0.1565053425518542,0.19120342089187548,0.08271438330837419
2019-05-03,0.15297092288242725,0.18753855644663792,0.16090509113764923,0.19364691508857662,0.48328350072066406
2019-05-06,0.14664981036662447,0.16964836520666257,0.14582023884349457,0.1808185705558949,0.1030343306878129
2019-05-07,0.1472819216182049,0.18013571869216544,0.1546197360150848,0.18814905314599886,0.2119807787123209
2019-05-08,0.14412136536030348,0.1727328809376928,0.14896291640477677,0.18326206475259624,0.20344169759923822
2019-05-09,0.1409608091024021,0.1603948180135719,0.14079195474544312,0.17104459376908981,0.093346108367901
2019-05-10,0.13337547408343867,0.15977791486736587,0.14016341923318673,0.16676847892486263,0.17182122740948966
2019-05-13,0.1276864728192161,0.1431215299198027,0.1269641734758013,0.15699450213805735,0.2793997742890421
2019-05-14,0.10872313527180777,0.13695249845774224,0.11376492771841604,0.1423335369578498,0.30123004406554393
2019-05-15,0.1093552465233882,0.13818630475015425,0.11313639220615963,0.1490531459987783,0.25424929954028946
2019-05-16,0.10745891276864729,0.1295496607032696,0.10810810810810802,0.14355528405620038,0.24997962173567725
2019-05-17,0.10745891276864729,0.1196792103639729,0.10747957259585161,0.13439218081857057,0.349040569205259
2019-05-20,0.09481668773704173,0.11906230721776688,0.09805153991200498,0.13317043372022,0.2036645850945935
2019-05-21,0.08849557522123895,0.1215299198025911,0.09365179132620996,0.12767257177764207,0.28825388732520696
2019-05-22,0.09102402022756009,0.1215299198025911,0.09616593337523575,0.13255956017104453,0.14530160041631482
2019-05-23,0.08659924146649804,0.10363972856261575,0.08610936517913254,0.11728772144166151,0.3739211888597989
2019-05-24,0.07648546144121363,0.108574953732264,0.08170961659333752,0.11912034208918755,0.07354266316278053
2019-05-27,0.08217446270543616,0.10610734114743996,0.08170961659333752,0.11728772144166151,0.15775053118761873
2019-05-28,0.07901390644753477,0.10549043800123377,0.0785669390320553,0.11728772144166151,0.13110811715154666
2019-05-29,0.0695322376738306,0.10117211597779152,0.07291011942174729,0.11056811240073303,0.12799334001435522
2019-05-30,0.07269279393173199,0.10919185687847019,0.08170961659333752,0.11606597434331094,0.09859733300635606
2019-05-31,0.08027812895069526,0.12214682294879711,0.09365179132620996,0.12278558338423944,0.09835839383344322
2019-06-03,0.09102402022756009,0.12338062924120913,0.09616593337523575,0.12706169822846677,0.07455285557302878
2019-06-04,0.09418457648546148,0.11721159777914868,0.09553739786297917,0.13133781307269396,0.09336135698557581
2019-06-05,0.0992414664981036,0.12029611351017891,0.09993714644877438,0.13439218081857057,0.09109884832125087
2019-06-06,0.08470290771175731,0.11289327575570643,0.08610936517913254,0.12461820403176546,0.0960965789462163
2019-06-10,0.09671302149178264,0.1295496607032696,0.10119421747328719,0.13561392791692115,0.10104798795059995
2019-06-11,0.10366624525916565,0.13386798272671202,0.11062225015713383,0.14416615760537566,0.14868292996726268
2019-06-12,0.10619469026548681,0.13756940160394826,0.11062225015713383,0.14660965180207697,0.1273611006275997
2019-06-13,0.10619469026548681,0.1295496607032696,0.10747957259585161,0.14294441050702508,0.07413102541229706
2019-06-14,0.10113780025284451,0.12769895126465156,0.10245128849780018,0.14111178985949907,0.030764379001105294
2019-06-17,0.09418457648546148,0.12523133867982733,0.09993714644877438,0.13255956017104453,0.07702392656448197
2019-06-18,0.09860935524652335,0.12769895126465156,0.10056568196103079,0.13866829566279773,0.026394279440747796
2019-06-19,0.11378002528445007,0.15052436767427518,0.12319296040226267,0.1551618814905315,0.32914915750682266
2019-06-20,0.12326169405815425,0.1517581739666872,0.12570710245128847,0.16371411117898604,0.1669743425294892
2019-06-21,0.1276864728192161,0.1517581739666872,0.12822124450031427,0.1655467318265119,0.2278082234657667
2019-06-24,0.12389380530973448,0.15607649599012963,0.13199245757385292,0.16432498472816132,0.24839892955532963
2019-06-25,0.12831858407079655,0.15052436767427518,0.13073538654934008,0.16310323762981058,0.1088816572166352
2019-06-26,0.12136536030341334,0.14558914250462673,0.12067881835323686,0.1588271227855834,0.07553917832240058
2019-06-27,0.1207332490518331,0.15977791486736587,0.13324952859836572,0.16249236408063528,0.22888610674355817
2019-06-28,0.13211125158027817,0.1523750771128934,0.1326209930861093,0.16615760537568716,0.04455983512533637
2019-07-01,0.13969658659924145,0.17396668723010497,0.14833438089252038,0.1808185705558949,0.20680770534676252
2019-07-02,0.1472819216182049,0.17149907464528077,0.14707730986800754,0.18509468540012225,0.06646770063738452
2019-07-03,0.14348925410872307,0.15977791486736587,0.14267756128221235,0.1722663408674404,0.12072849537794769
2019-07-04,0.13653603034134004,0.16594694632942633,0.14079195474544312,0.1777642028100183,0.07518794384893121
2019-07-05,0.1403286978508217,0.1647131400370143,0.14267756128221235,0.1777642028100183,0.007444611247260999
2019-07-08,0.13653603034134004,0.16101172115977788,0.13827781269641734,0.17287721441661585,0.04379350715005785
2019-07-09,0.1359039190897598,0.15977791486736587,0.13513513513513511,0.17287721441661585,0.047267831392431604
2019-07-10,0.13843236409608095,0.16841455891425053,0.14142049025769954,0.17837507635919359,0.05329376486524286
2019-07-11,0.1472819216182049,0.17643429981492903,0.15147705845380258,0.18631643249847282,0.15182672634468244
2019-07-12,0.14981036662452585,0.17520049352251701,0.1508485229415462,0.18875992669517414,0.030057909233234294
2019-07-15,0.14981036662452585,0.18075262183837146,0.1552482715273412,0.18326206475259624,0.13503220312375253
2019-07-16,0.1542351453855879,0.1826033312769895,0.1565053425518542,0.19425778863775206,0.07222346743112859
2019-07-17,0.15486725663716816,0.175817396668723,0.15399120050282838,0.1899816737935247,0.15558977411764463
2019-07-18,0.14664981036662447,0.174583590376311,0.15021998742928977,0.1875381795968234,0.10505975362318752
2019-07-19,0.15170670037926676,0.17828500925354723,0.1565053425518542,0.19242516799022605,0.1426882872695864
2019-07-22,0.15297092288242725,0.18322023442319568,0.1571338780641106,0.19364691508857662,0.11966808901562867
2019-07-23,0.15929203539823003,0.1856878470080197,0.1621621621621622,0.19853390348197925,0.07913322691300388
2019-07-24,0.16118836915297094,0.1850709438618137,0.1621621621621622,0.19914477703115452,0.037074387023608074
2019-07-25,0.15865992414664978,0.18815545959284394,0.16090509113764923,0.19731215638362867,0.06306464781085315
2019-07-26,0.15676359039190907,0.18136952498457745,0.15587680703959778,0.19486866218692736,0.03294595910245253
2019-07-29,0.15297092288242725,0.18383713756940168,0.1565053425518542,0.19303604153940132,0.03146102720182547
2019-07-30,0.15929203539823003,0.18075262183837146,0.15964802011313642,0.19486866218692736,0.015683789062042045
2019-07-31,0.15360303413400767,0.175817396668723,0.15273412947831558,0.18570555894929755,0.03240012471470395
2019-08-01,0.14159292035398235,0.16964836520666257,0.14519170333123815,0.1814294441050702,0.06349862283917197
2019-08-02,0.1270543615676359,0.1529919802590994,0.12822124450031427,0.16310323762981058,0.2514614163675403
2019-08-05,0.122629582806574,0.1431215299198027,0.12382149591451908,0.15455100794135623,0.3099714696921406
2019-08-06,0.09671302149178264,0.14250462677359652,0.11879321181646765,0.13744654856444716,0.37158661722319986
2019-08-07,0.11567635903919098,0.13756940160394826,0.11565053425518544,0.15027489309712888,0.24810367464291883
2019-08-08,0.11441213653603031,0.14929056138186317,0.12319296040226267,0.15577275503970678,0.06165458969125749
2019-08-12,0.12199747155499376,0.14867365823565698,0.12382149591451908,0.15760537568723282,0.03187969450853146
2019-08-13,0.11567635903919098,0.13756940160394826,0.11502199874292902,0.15027489309712888,0.09885587524982734
2019-08-14,0.122629582806574,0.14497223935842074,0.12319296040226267,0.1594379963347587,0.09926156547376518
2019-08-15,0.10366624525916565,0.13386798272671202,0.10810810810810802,0.14477703115455096,0.23255271513651865
2019-08-16,0.10682680151706704,0.14558914250462673,0.11753614079195465,0.14660965180207697,0.07880111434850354
2019-08-19,0.12326169405815425,0.15114127082048118,0.12445003142677567,0.1594379963347587,0.08476154955120395
2019-08-20,0.12452591656131473,0.1536088834053054,0.1269641734758013,0.1655467318265119,0.0483163711516771
2019-08-21,0.1257901390644754,0.15484268969771742,0.12759270898805788,0.16676847892486263,0.07915439246954806
2019-08-22,0.13021491782553726,0.1523750771128934,0.1338780641106223,0.1655467318265119,0.13255465172266515
2019-08-23,0.12515802781289515,0.1536088834053054,0.1269641734758013,0.16493585827733662,0.03276566075449221
2019-08-26,0.11125158027812893,0.13695249845774224,0.11439346323067244,0.15088576664630415,0.1757004124373153
2019-08-27,0.11567635903919098,0.1394201110425663,0.11565053425518544,0.1527183872938302,0.02143785334503444
2019-08-28,0.11504424778761056,0.14620604565083292,0.12005028284098046,0.15699450213805735,0.03411664329802075
2019-08-29,0.11946902654867261,0.14805675508945096,0.12067881835323686,0.15577275503970678,0.03268446067040325
2019-08-30,0.12831858407079655,0.1640962368908081,0.1370207416719045,0.16982284667073924,0.29486631552176146
2019-09-02,0.13653603034134004,0.1647131400370143,0.13827781269641734,0.17593158216249244,0.08605978044169857
2019-09-03,0.1371681415929203,0.15607649599012963,0.13827781269641734,0.17043372021991451,0.0631981405999472
2019-09-04,0.13211125158027817,0.16779765576804453,0.14079195474544312,0.17287721441661585,0.1560573691715956
2019-09-05,0.14601769911504422,0.17828500925354723,0.15336266499057197,0.18692730604764812,0.3997756958348175
2019-09-06,0.15486725663716816,0.1844540407156077,0.157762413576367,0.19547953573610263,0.26634095731967744
2019-09-09,0.1605562579013907,0.18815545959284394,0.16341923318667503,0.20036652412950529,0.19117931611151442
2019-09-10,0.1637168141592921,0.18322023442319568,0.16279069767441862,0.19486866218692736,0.06685166322236087
2019-09-11,0.16118836915297094,0.18383713756940168,0.1621621621621622,0.19609040928527793,0.059852277775191684
2019-09-12,0.1656131479140328,0.18938926588525612,0.16656191074795723,0.20158827122785586,0.13589165173341214
2019-09-16,0.16434892541087232,0.19555829734731658,0.16907605279698304,0.20403176542455717,0.16379118134266257
2019-09-17,0.16940581542351463,0.19370758790869838,0.16907605279698304,0.20708613317043376,0.06426009992815457
2019-09-18,0.16940581542351463,0.20234423195558304,0.17598994343180388,0.20891875381795963,0.2673247604166041
2019-09-19,0.17635903919089765,0.1961752004935226,0.17787554996857327,0.2095296273671351,0.11191800580809322
2019-09-20,0.172566371681416,0.19925971622455282,0.17473287240729105,0.21258399511301168,0.11962888029615211
2019-09-23,0.172566371681416,0.1967921036397286,0.17410433689503446,0.21075137446548567,0.05455645286876594
2019-09-24,0.1706700379266751,0.1986428130783468,0.17410433689503446,0.20891875381795963,0.06265511245924259
2019-09-25,0.1687737041719342,0.19185687847008018,0.16781898177247004,0.20342089187538187,0.046692873440054045
2019-09-26,0.17003792667509487,0.19432449105490437,0.17221873035826527,0.20647525962125848,0.068233119994337
2019-09-27,0.1757269279393174,0.19802590993214061,0.1785040854808297,0.21075137446548567,0.13045976380992974
2019-10-01,0.17446270543615675,0.21468229487970397,0.18856065367693273,0.21441661576053755,0.1442110240719943
2019-10-02,0.18457648546144115,0.21098087600246773,0.18730358265241992,0.22419059254734264,0.07735334533808888
2019-10-03,0.16940581542351463,0.20049352251696484,0.1772470144563167,0.20830788026878433,0.06310883494626374
2019-10-04,0.17951959544879903,0.20481184454040727,0.18101822752985547,0.21380574221136225,0.0444784864880609
2019-10-07,0.18204804045512019,0.2085132634176435,0.1841609050911377,0.21930360415394018,0.05137997677366764
2019-10-08,0.18773704171934255,0.22146822948797043,0.19610307982400996,0.22724496029321925,0.19026547125199508
2019-10-09,0.19152970922882437,0.21283158544108577,0.19107479572595854,0.22663408674404398,0.09918783132772668
2019-10-14,0.20227560050568902,0.23442319555829735,0.2080452545568824,0.24129505192425169,0.14561493161366357
2019-10-15,0.20922882427307204,0.23627390499691556,0.21181646763042103,0.2449602932193036,0.0572941780200165
2019-10-16,0.21491782553729458,0.2412091301665638,0.2155876807039598,0.25167990226023207,0.05075050833026155
2019-10-17,0.21554993678887482,0.24182603331277,0.2155876807039598,0.2510690287110568,0.025576447738536186
2019-10-18,0.21681415929203549,0.2393584207279458,0.22187303582652423,0.25229077580940756,0.030425774325184347
2019-10-21,0.21428571428571433,0.2381246144355336,0.21370207416719042,0.2504581551618815,0.0
2019-10-22,0.21744627054361573,0.2486119679210365,0.22375864236329346,0.2559560171044594,0.03842513870477467
2019-10-23,0.2237673830594185,0.24552745219000624,0.22375864236329346,0.25717776420281,0.026548066102467852
2019-10-24,0.2237673830594185,0.2498457742134485,0.22375864236329346,0.25962125839951133,0.026583878527197027
2019-10-25,0.2300884955752213,0.2498457742134485,0.22878692646134507,0.2608430054978619,0.12182423181339429
2019-10-28,0.23072060682680154,0.25478099938309695,0.23004399748585788,0.2657299938912645,0.06980800154356956
2019-10-29,0.23388116308470291,0.25786551511412714,0.23444374607165308,0.2700061087354917,0.11281520537231504
2019-10-30,0.2332490518331227,0.2628007402837754,0.23695788812067872,0.2693952351863164,0.07683934179266737
2019-10-31,0.23893805309734523,0.26588525601480567,0.24638592080452534,0.27672571777642035,0.15059620437024904
2019-11-01,0.2402022756005057,0.26588525601480567,0.24135763670647392,0.2748930971288943,0.03129044847663965
2019-11-04,0.24715549936788872,0.2917951881554597,0.267127592708988,0.28466707391569945,0.1032666103542592
2019-11-05,0.27054361567635915,0.3004318322023444,0.27529855436832185,0.30665852168601093,0.05407749637190972
2019-11-06,0.27749683944374215,0.3059839605181986,0.2809553739786297,0.31154551007941356,0.0641430457689103
2019-11-07,0.28065739570164355,0.29981492905613816,0.27906976744186046,0.30665852168601093,0.03731226887070345
2019-11-08,0.2781289506953224,0.2961135101789019,0.27718416090509107,0.3072693952351864,0.034329529732722144
2019-11-11,0.27054361567635915,0.27884022208513276,0.26964173475801384,0.2907758094074526,0.08749268520837092
2019-11-12,0.2597977243994943,0.28932757557063543,0.26398491514770583,0.29688454489920585,0.0253562161520201
2019-11-13,0.2597977243994943,0.282541640962369,0.2595851665619108,0.2907758094074526,0.01630388358121047
2019-11-14,0.2604298356510745,0.28192473781616295,0.26147077309868,0.29260843005497866,0.020675856220731384
2019-11-15,0.26548672566371684,0.29302899444787167,0.27027027027027023,0.30238240684178375,0.02715989856544076
2019-11-18,0.2718078381795196,0.3004318322023444,0.27529855436832185,0.3072693952351864,0.019566097475156287
2019-11-19,0.2768647281921619,0.30906847624922884,0.2840980515399119,0.310323762981063,0.03344518626669734
2019-11-20,0.28571428571428564,0.3047501542257866,0.2840980515399119,0.31582162492364074,0.12834940355723065
2019-11-21,0.2692793931731985,0.2954966070326959,0.2708988057825266,0.29993891264508243,0.041263693389275824
2019-11-22,0.27243994943109984,0.2961135101789019,0.27341294783155246,0.3072693952351864,0.00887456399039795
2019-11-25,0.2781289506953224,0.2967304133251079,0.27781269641734746,0.30910201588271224,0.027641140480679022
2019-11-26,0.27749683944374215,0.29981492905613816,0.2803268384663733,0.3121563836285889,0.05178435044746923
2019-11-27,0.2762326169405815,0.3041332510795806,0.27906976744186046,0.31154551007941356,0.017311435949448523
2019-11-28,0.2812895069532238,0.30104873534855037,0.27969830295411685,0.3121563836285889,0.006151396654754633
2019-11-29,0.2762326169405815,0.283158544108575,0.27467001885606523,0.2956627978008553,0.07856638444698895
2019-12-02,0.2648546144121366,0.2899444787168415,0.2658705216844752,0.29932803909590716,0.018938961058942425
2019-12-03,0.2616940581542352,0.2899444787168415,0.2664990571967316,0.2974954184483811,0.006961987132881497
2019-12-04,0.26359039190897593,0.2856261566933992,0.262727844123193,0.29505192425168,0.02322707592051693
2019-12-05,0.2699115044247787,0.3004318322023444,0.2765556253928347,0.3048259010384851,0.04453412015224725
2019-12-06,0.28192161820480405,0.30228254164096235,0.2828409805153991,0.31154551007941356,0.0439635118927046
2019-12-09,0.28065739570164355,0.30968537939543506,0.2866121935889377,0.3170433720219915,0.03527302434058717
2019-12-10,0.2831858407079647,0.30166563849475636,0.28158390949088624,0.3121563836285889,0.08211295492351177
2019-12-11,0.2781289506953224,0.31091918568784704,0.2859836580766813,0.3139890042761149,0.01712101377124493
2019-12-12,0.29519595448798985,0.3368291178285009,0.315524827152734,0.3310934636530238,0.14091501720398023
2019-12-13,0.3255372945638433,0.349784083898828,0.3318667504714017,0.359804520464264,0.0943608299644872
2019-12-16,0.3280657395701644,0.3491671807526218,0.32746700188560646,0.35919364691508865,0.06734429216576615
2019-12-17,0.3255372945638433,0.36520666255397916,0.3412947831552483,0.359804520464264,0.07221515698110462
2019-12-18,0.3413400758533502,0.36582356570018515,0.34318038969201753,0.3732437385461209,0.05439949284124594
2019-12-19,0.3432364096080911,0.35903763109191866,0.3419233186675047,0.37018937080024433,0.02527381653565876
2019-12-20,0.3356510745891277,0.35040098704503403,0.33375235700817085,0.359804520464264,0.045832975997469105
2019-12-23,0.32869785082174463,0.3528685996298582,0.3306096794468887,0.36285888821014056,0.04698047300414322
2019-12-24,0.3324905183312263,0.3534855027760642,0.3324952859836581,0.36591325595601715,0.008408314641881518
2019-12-25,0.3312262958280658,0.35533621221468226,0.3324952859836581,0.3640806353084911,0.015708187088324187
2019-12-26,0.3356510745891277,0.35533621221468226,0.33375235700817085,0.36469150885766644,0.040969297467319976
2019-12-27,0.33628318584070793,0.36335595311536095,0.3412947831552483,0.3708002443494196,0.0391302306368824
2019-12-30,0.3413400758533502,0.3608883405305367,0.3425518541797611,0.3708002443494196,0.042229750231307726
